"region","species_name","species_qualified","cuid","cu_name_pse","year","avg_escape_log","avg_escape"
"Central Coast","Chinook","CK",512,"Bella Coola-Bentinck",2016,9.9086460052029,20103.4356078137
"Central Coast","Chinook","CK",512,"Bella Coola-Bentinck",2017,10.035449861787,22821.3062170069
"Central Coast","Chinook","CK",513,"Dean River",1985,NA,NA
"Central Coast","Chinook","CK",513,"Dean River",1986,NA,NA
"Central Coast","Chinook","CK",513,"Dean River",1987,NA,NA
"Central Coast","Chinook","CK",513,"Dean River",1988,NA,NA
"Central Coast","Chinook","CK",513,"Dean River",1989,7.66975950097264,2142.56609821734
"Central Coast","Chinook","CK",513,"Dean River",1990,7.53113006486065,1865.21212370229
"Central Coast","Chinook","CK",513,"Dean River",1991,7.46743931863695,1750.11944458503
"Central Coast","Chinook","CK",513,"Dean River",1992,7.66025559777905,2122.29981437824
"Central Coast","Chinook","CK",513,"Dean River",1993,7.5364477560978,1875.15716476142
"Central Coast","Chinook","CK",513,"Dean River",1994,7.42233878440428,1672.94158557722
"Central Coast","Chinook","CK",513,"Dean River",1995,7.30277138425316,1484.40809752311
"Central Coast","Chinook","CK",513,"Dean River",1996,7.26630707289436,1431.25516051259
"Central Coast","Chinook","CK",513,"Dean River",1997,7.11387906248499,1228.90531278512
"Central Coast","Chinook","CK",513,"Dean River",1998,7.40493650900635,1644.08044846183
"Central Coast","Chinook","CK",513,"Dean River",1999,7.47002098909328,1754.64351356503
"Central Coast","Chinook","CK",513,"Dean River",2000,7.48742326449121,1785.44553853955
"Central Coast","Chinook","CK",513,"Dean River",2001,7.61553071054874,2029.47153498015
"Central Coast","Chinook","CK",513,"Dean River",2002,7.80990282715453,2464.89090318492
"Central Coast","Chinook","CK",513,"Dean River",2003,7.85184693335094,2570.4774358783
"Central Coast","Chinook","CK",513,"Dean River",2004,7.98484219406959,2936.11393173861
"Central Coast","Chinook","CK",513,"Dean River",2005,8.10606935478365,3314.52417307542
"Central Coast","Chinook","CK",513,"Dean River",2006,8.10099903654417,3297.76101389378
"Central Coast","Chinook","CK",513,"Dean River",2007,8.00591429720116,2998.64049678732
"Central Coast","Chinook","CK",513,"Dean River",2008,7.76330976923199,2352.67855628562
"Central Coast","Chinook","CK",513,"Dean River",2009,7.58005162285716,1958.7300780212
"Central Coast","Chinook","CK",513,"Dean River",2010,7.51636087663345,1837.8668853139
"Central Coast","Chinook","CK",513,"Dean River",2011,7.19715789821306,1335.62937035866
"Central Coast","Chinook","CK",513,"Dean River",2012,7.0114940366651,1109.31061818222
"Central Coast","Chinook","CK",513,"Dean River",2013,7.26385659746816,1427.75219862703
"Central Coast","Chinook","CK",513,"Dean River",2014,7.43303025098368,1690.92374114548
"Central Coast","Chinook","CK",513,"Dean River",2015,7.42012254675617,1669.2380549201
"Central Coast","Chinook","CK",513,"Dean River",2016,7.74794777798335,2316.81291803082
"Central Coast","Chinook","CK",513,"Dean River",2017,7.70408766597635,2217.39345565977
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1984,NA,NA
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1985,NA,NA
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1986,NA,NA
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1987,NA,NA
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1988,6.59459151819105,731.130172309362
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1989,6.95294341203666,1046.22467083786
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1990,7.3326784510672,1529.47290893483
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1991,7.11295599333357,1227.77147158831
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1992,6.93016350491066,1022.66117607777
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1993,6.14588535382431,466.792742909091
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1994,5.71905259524137,304.616191376403
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1995,5.14281970030586,171.197814919559
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1996,4.33692750071481,76.4722171772207
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1997,3.52636052461616,34
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1998,NA,NA
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",1999,7.44775128004791,1716
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2000,7.44775128004791,1716
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2001,7.44775128004791,1716
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2002,7.58290631608396,1964.32964022152
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2003,7.6049034449035,2008.01799997717
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2004,7.6049034449035,2008.01799997717
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2005,7.81314339380724,2472.89150268494
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2006,7.87869440716736,2640.42299099428
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2007,7.88506391192018,2657.29485344717
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2008,7.93064430111867,2781.2181693436
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2009,8.10393109625866,3307.44443535826
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2010,7.76808184764886,2363.93255396863
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2011,7.6438096433292,2087.68200997055
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2012,7.46718575280282,1749.67573034601
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2013,7.33957645309677,1540.05968799788
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2014,7.07246911725974,1179.05566982993
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2015,6.84142005707309,935.817105308552
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2016,6.84142005707309,935.817105308552
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2017,7.12380644191068,1241.16587905742
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2018,6.69669901844274,809.728509837028
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2019,6.65524367076353,776.847194974907
"Central Coast","Chinook","CK",514,"North & Central Coast-Late",2020,6.98448234298015,1079.747334251
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1985,NA,NA
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1986,NA,NA
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1987,NA,NA
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1988,NA,NA
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1989,6.71114645513808,821.51192634488
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1990,6.77348502109339,874.353731675812
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1991,6.5542773641588,702.24150154443
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1992,6.46793814010739,644.15420107617
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1993,6.56368560195029,708.879533706861
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1994,6.5482219523935,698.00198904536
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1995,6.37721429280106,588.286628640463
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1996,6.50228371958408,666.662365820609
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1997,6.50228371958408,666.662365820609
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1998,6.48387279651517,654.500792708111
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",1999,6.3564963281204,576.223915948118
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2000,6.42462584972674,616.849979773038
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2001,6.46076894959054,639.552651288888
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2002,6.55555715961943,703.140802368185
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2003,6.50081799352403,665.685937181032
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2004,6.58848858851463,726.681724373051
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2005,6.56781291762386,711.811349419581
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2006,6.64054371323257,765.511098402668
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2007,6.90543190520139,997.679323163038
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2008,6.93893036455435,1031.6661179272
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2009,7.24380032824221,1399.40206541855
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2010,7.12224286192045,1239.22673332417
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2011,6.36904283693853,583.499057771919
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2012,5.80621395843688,332.358417850549
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2013,5.76487135645326,318.898017225401
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2014,5.58795894671238,267.189714347305
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2015,5.91057248280932,368.917293775795
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2016,6.5090280905465,671.173780348252
"Central Coast","Chinook","CK",515,"North & Central Coast-Early",2017,6.79260803065354,891.234901394833
"Central Coast","Coho","CO",516,"Smith Inlet",1954,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1955,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1956,7.47026066024346,1755.06410139345
"Central Coast","Coho","CO",516,"Smith Inlet",1957,7.92840602618053,2775
"Central Coast","Coho","CO",516,"Smith Inlet",1958,4.53259949315326,93
"Central Coast","Coho","CO",516,"Smith Inlet",1959,5.56962483967574,262.33566284438
"Central Coast","Coho","CO",516,"Smith Inlet",1960,6.63985869009936,764.986885161129
"Central Coast","Coho","CO",516,"Smith Inlet",1961,8.28545601292454,3965.77276995826
"Central Coast","Coho","CO",516,"Smith Inlet",1962,9.22216770874759,10118.9755628249
"Central Coast","Coho","CO",516,"Smith Inlet",1963,9.13889364692402,9310.45877694198
"Central Coast","Coho","CO",516,"Smith Inlet",1964,8.89921858583696,7326.2464690877
"Central Coast","Coho","CO",516,"Smith Inlet",1965,8.39898286004877,4442.54575807436
"Central Coast","Coho","CO",516,"Smith Inlet",1966,8.15526259096211,3481.65345599344
"Central Coast","Coho","CO",516,"Smith Inlet",1967,7.17351882114506,1304.4265803295
"Central Coast","Coho","CO",516,"Smith Inlet",1968,6.60502614805235,738.799187118954
"Central Coast","Coho","CO",516,"Smith Inlet",1969,6.45988284911565,638.986194386795
"Central Coast","Coho","CO",516,"Smith Inlet",1970,6.72160487554239,830.148728367733
"Central Coast","Coho","CO",516,"Smith Inlet",1971,7.17488593388663,1306.21109806843
"Central Coast","Coho","CO",516,"Smith Inlet",1972,7.08037215012703,1188.41070341865
"Central Coast","Coho","CO",516,"Smith Inlet",1973,7.31460070228802,1502.07190240681
"Central Coast","Coho","CO",516,"Smith Inlet",1974,7.32807723636573,1522.45164126812
"Central Coast","Coho","CO",516,"Smith Inlet",1975,7.32807723636573,1522.45164126812
"Central Coast","Coho","CO",516,"Smith Inlet",1976,7.59739632021279,1993
"Central Coast","Coho","CO",516,"Smith Inlet",1977,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1978,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1979,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1980,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1981,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1982,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1983,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1984,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1985,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1986,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1987,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1988,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1989,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1990,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1991,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1992,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1993,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1994,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1995,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1996,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1997,NA,NA
"Central Coast","Coho","CO",516,"Smith Inlet",1998,9.30091207016057,10948
"Central Coast","Coho","CO",516,"Smith Inlet",1999,9.12805104734373,9210.05450581049
"Central Coast","Coho","CO",516,"Smith Inlet",2000,9.31911701886309,11149.1330317266
"Central Coast","Coho","CO",516,"Smith Inlet",2001,9.48370521103555,13143.7969440981
"Central Coast","Coho","CO",516,"Smith Inlet",2002,9.87768711502506,19490.5909949423
"Central Coast","Coho","CO",516,"Smith Inlet",2003,10.1754650040478,26251.1480958414
"Central Coast","Coho","CO",516,"Smith Inlet",2004,10.2642407852922,28688.1890386854
"Central Coast","Coho","CO",516,"Smith Inlet",2005,10.3584648903884,31522.7532792928
"Central Coast","Coho","CO",516,"Smith Inlet",2006,9.71316826529504,16533.9027718082
"Central Coast","Coho","CO",516,"Smith Inlet",2007,9.51627265960325,13578.903574566
"Central Coast","Coho","CO",516,"Smith Inlet",2008,9.13304250101258,9256.14098975295
"Central Coast","Coho","CO",516,"Smith Inlet",2009,9.56476088707429,14253.544435364
"Central Coast","Coho","CO",516,"Smith Inlet",2010,9.6614058574455,15699.840898719
"Central Coast","Coho","CO",516,"Smith Inlet",2011,9.65081485490341,15534.4412638878
"Central Coast","Coho","CO",516,"Smith Inlet",2012,9.09545889330786,8914.71796070115
"Central Coast","Coho","CO",516,"Smith Inlet",2013,9.0688436982477,8680.58062976896
"Central Coast","Coho","CO",516,"Smith Inlet",2014,9.10921210697378,9038.17097348621
"Central Coast","Coho","CO",517,"Rivers Inlet",1954,NA,NA
"Central Coast","Coho","CO",517,"Rivers Inlet",1955,NA,NA
"Central Coast","Coho","CO",517,"Rivers Inlet",1956,9.02099375745908,8274.99633594518
"Central Coast","Coho","CO",517,"Rivers Inlet",1957,8.96090449216616,7792.40244259914
"Central Coast","Coho","CO",517,"Rivers Inlet",1958,9.16817054830851,9587.06955615682
"Central Coast","Coho","CO",517,"Rivers Inlet",1959,10.3834036417169,32318.7760351017
"Central Coast","Coho","CO",517,"Rivers Inlet",1960,10.23863755823,27963.0019993761
"Central Coast","Coho","CO",517,"Rivers Inlet",1961,10.3272031199522,30552.5405016454
"Central Coast","Coho","CO",517,"Rivers Inlet",1962,10.3813736414908,32253.2354586442
"Central Coast","Coho","CO",517,"Rivers Inlet",1963,10.73340578112,45862.6244002036
"Central Coast","Coho","CO",517,"Rivers Inlet",1964,10.96445980972,57783.5729771987
"Central Coast","Coho","CO",517,"Rivers Inlet",1965,10.96445980972,57783.5729771987
"Central Coast","Coho","CO",517,"Rivers Inlet",1966,10.96445980972,57783.5729771987
"Central Coast","Coho","CO",517,"Rivers Inlet",1967,10.4615519200281,34945.7423835508
"Central Coast","Coho","CO",517,"Rivers Inlet",1968,10.228949106214,27693.3919571934
"Central Coast","Coho","CO",517,"Rivers Inlet",1969,10.0120844239782,22294.2577430615
"Central Coast","Coho","CO",517,"Rivers Inlet",1970,10.0744082757677,23727.9338319528
"Central Coast","Coho","CO",517,"Rivers Inlet",1971,10.1622374209501,25906.1953283461
"Central Coast","Coho","CO",517,"Rivers Inlet",1972,10.6987216935081,44299.1909775235
"Central Coast","Coho","CO",517,"Rivers Inlet",1973,10.8338705190391,50709.5999123559
"Central Coast","Coho","CO",517,"Rivers Inlet",1974,10.8083699734255,49432.8258517362
"Central Coast","Coho","CO",517,"Rivers Inlet",1975,9.73940674105275,16973.4687309938
"Central Coast","Coho","CO",517,"Rivers Inlet",1976,9.3286850827601,11256.3206200861
"Central Coast","Coho","CO",517,"Rivers Inlet",1977,8.88810104485775,7245.24771153062
"Central Coast","Coho","CO",517,"Rivers Inlet",1978,9.51648023932816,13581.7225722078
"Central Coast","Coho","CO",517,"Rivers Inlet",1979,9.3299735825375,11270.833734764
"Central Coast","Coho","CO",517,"Rivers Inlet",1980,9.17330943236975,9636.4632004994
"Central Coast","Coho","CO",517,"Rivers Inlet",1981,9.15180031823806,9431.40463341988
"Central Coast","Coho","CO",517,"Rivers Inlet",1982,9.7626459015807,17372.536940788
"Central Coast","Coho","CO",517,"Rivers Inlet",1983,10.3247744698062,30478.4291014536
"Central Coast","Coho","CO",517,"Rivers Inlet",1984,10.7868676218402,48381.2500429246
"Central Coast","Coho","CO",517,"Rivers Inlet",1985,10.5132020178068,36798.1193343702
"Central Coast","Coho","CO",517,"Rivers Inlet",1986,9.73317591545691,16868.0388064045
"Central Coast","Coho","CO",517,"Rivers Inlet",1987,9.62449113271513,15130.8522353634
"Central Coast","Coho","CO",517,"Rivers Inlet",1988,9.71200842075858,16514.737131742
"Central Coast","Coho","CO",517,"Rivers Inlet",1989,8.7827300764877,6520.65478149337
"Central Coast","Coho","CO",517,"Rivers Inlet",1990,8.80547153053789,6670.64296314786
"Central Coast","Coho","CO",517,"Rivers Inlet",1991,8.3682540930614,4308.10793736647
"Central Coast","Coho","CO",517,"Rivers Inlet",1992,10.8559751997221,51843
"Central Coast","Coho","CO",517,"Rivers Inlet",1993,NA,NA
"Central Coast","Coho","CO",517,"Rivers Inlet",1994,NA,NA
"Central Coast","Coho","CO",517,"Rivers Inlet",1995,NA,NA
"Central Coast","Coho","CO",517,"Rivers Inlet",1996,NA,NA
"Central Coast","Coho","CO",517,"Rivers Inlet",1997,NA,NA
"Central Coast","Coho","CO",517,"Rivers Inlet",1998,12.723243098231,335455
"Central Coast","Coho","CO",517,"Rivers Inlet",1999,12.723243098231,335455
"Central Coast","Coho","CO",517,"Rivers Inlet",2000,12.723243098231,335455
"Central Coast","Coho","CO",517,"Rivers Inlet",2001,NA,NA
"Central Coast","Coho","CO",517,"Rivers Inlet",2002,10.9707123679626,58146
"Central Coast","Coho","CO",517,"Rivers Inlet",2003,10.9707123679626,58146
"Central Coast","Coho","CO",517,"Rivers Inlet",2004,11.1083822087536,66728.1517951756
"Central Coast","Coho","CO",517,"Rivers Inlet",2005,11.3826586875305,87786.1206114041
"Central Coast","Coho","CO",517,"Rivers Inlet",2006,11.3826586875305,87786.1206114041
"Central Coast","Coho","CO",517,"Rivers Inlet",2007,11.0325401681413,61854.5022451882
"Central Coast","Coho","CO",517,"Rivers Inlet",2008,10.5458150107661,38018
"Central Coast","Coho","CO",517,"Rivers Inlet",2009,11.3033939815183,81096.4107081679
"Central Coast","Coho","CO",517,"Rivers Inlet",2010,11.5886193061042,107863.22907613
"Central Coast","Coho","CO",517,"Rivers Inlet",2011,12.162176129254,191410.598351245
"Central Coast","Coho","CO",517,"Rivers Inlet",2012,11.7959720330313,132716.696397037
"Central Coast","Coho","CO",517,"Rivers Inlet",2013,11.8277403992034,137000.57463307
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1954,NA,NA
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1955,NA,NA
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1956,10.9920887476693,59402.3310394606
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1957,10.983486563379,58893.5327663214
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1958,11.271132330774,78521.8595627787
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1959,11.2757704534082,78886.8994724274
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1960,11.0263586207013,61473.3250514195
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1961,11.0441398016493,62576.1692466599
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1962,10.7859209650601,48335.4712763498
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1963,11.0399709204011,62315.839646731
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1964,11.2734891276804,78707.1378844083
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1965,11.2776580089286,79035.9434951994
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1966,11.0263586207013,61473.3250514195
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1967,10.0401247180233,22928.2423033601
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1968,10.1533998540824,25678.2562916343
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1969,9.63718396295871,15324.1295977333
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1970,10.4668703516708,35132.0940356237
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1971,10.0463126952185,23070.5616240863
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1972,10.2773453990994,29066.6107968212
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1973,10.1798429577244,26366.3263447187
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1974,10.1978681473341,26845.8935366678
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1975,10.1954055671819,26779.8647060873
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1976,10.3057182554532,29903.1245958753
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1977,10.4872151706569,35854.1704805137
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1978,10.6223647139831,41042.5541685206
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1979,10.3913156537965,32575.4968312857
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1980,10.1472906372742,25521.860471103
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1981,9.87944863806409,19524.9543770832
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1982,9.40468674035738,12145.16880357
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1983,9.63507052468741,15291.7771952121
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1984,10.1364351091373,25246.3055497553
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1985,10.4495007586303,34527.133032569
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1986,10.5139189687693,36824.5112411654
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1987,9.91644765512626,20260.8889740785
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1988,10.0123416792768,22299.9937967795
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1989,9.7125072238075,16522.9767877874
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1990,10.0559310745559,23293.5336330101
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1991,10.0721991359245,23675.5733650211
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1992,10.1465844088978,25503.8425721451
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1993,10.0344223233786,22797.8684919829
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1994,10.01815426201,22429.9918017412
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1995,10.2492033221967,28260.0188199832
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1996,10.1140482861606,24687.4003742175
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1997,9.88299922597395,19594.4026621965
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1998,10.2028472389506,26979.8950261192
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",1999,10.5687485986601,38899.9637861986
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2000,10.8741788426181,52795.3734930807
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2001,10.8902453990315,53650.4641266889
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2002,10.8793119108983,53067.0724782507
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2003,10.9998931700386,59867.7457045979
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2004,10.6658787309738,42867.9067682421
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2005,10.4188993903564,33486.5582276544
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2006,9.93058937968555,20549.448440494
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2007,9.73332908901231,16870.6227417713
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2008,9.50780608678643,13464.422115347
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2009,10.0471127625389,23089.0270122959
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2010,10.1658721208022,26000.5279041236
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2011,10.736609660268,46009.7983440639
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2012,10.2766280976132,29045.7687496077
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2013,10.5049387611439,36495.2998900696
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2014,10.2490682982682,28256.2032988242
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2015,10.4623661817071,34974.2089504601
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2016,9.69296486098869,16203.2134229093
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2017,9.95994952940589,21161.7276455807
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2018,9.62870451179607,15194.7387461803
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2019,10.1409167191256,25359.7035578999
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2020,9.5190569744421,13616.7642007763
"Central Coast","Coho","CO",518,"Bella Coola-Dean Rivers",2021,9.8717279931536,19374.7895679513
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1954,NA,NA
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1955,NA,NA
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1956,8.91062321031166,7410.27782108751
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1957,8.09056383797423,3263.52715210321
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1958,7.67610556581187,2156.20619629561
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1959,7.03111436312538,1131.29057652854
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1960,7.28573526491149,1459.33373537504
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1961,7.44250133939294,1707.01470859701
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1962,7.69832588575611,2204.65405795496
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1963,8.11148571668372,3332.52554248022
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1964,8.512797711616,4978.0708309151
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1965,9.19989473404507,9896.08728283522
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1966,9.85082696116827,18974.0391095423
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1967,9.50093358990677,13372.2051597024
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1968,9.41888674240185,12318.8605181714
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1969,9.36522059133426,11675.1810666109
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1970,9.69800263218448,16285.0474622807
"Central Coast","Coho","CO",519,"Mussel-Kynoch",1971,9.58892724223402,14602.1965094601
