"scale","abundance_type","region","species","cuid","cu_name_pse","year","perc_anom"
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1027,"Kuthai",2021,-84.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1027,"Kuthai",2022,-79.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1027,"Kuthai",2023,-67.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1983,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1984,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1985,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1986,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1987,28.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1988,38.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1989,30.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1990,14.3
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1991,24.3
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1992,25.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1993,37.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1994,45.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1995,56.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1996,18.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1997,0.3
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1998,-14.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",1999,-15.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2000,-14.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2001,7.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2002,15.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2003,53.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2004,47.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2005,57
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2006,69.3
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2007,61.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2008,-0.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2009,-10.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2010,-35.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2011,-56.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2012,-52.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2013,-47.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2014,-45.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2015,-26.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2016,-14.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2017,-21.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2018,-12.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2019,-13.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2020,-24
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2021,-9.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2022,-2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1028,"Little Trapper",2023,-9.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",1995,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",1996,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",1997,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",1998,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",1999,4.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2000,11.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2001,29.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2002,19.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2003,1.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2004,-12.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2005,-27.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2006,-26
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2007,-19.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2008,-11.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2009,-7.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2010,-10.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2011,-30.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2012,-25.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2013,-19.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2014,-24.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2015,-40.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2016,-16.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2017,-0.3
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2018,-11.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2019,-1.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2020,27.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2021,18
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2022,9.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1029,"Tatsamenie",2023,27.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2004,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2005,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2006,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2007,-73
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2008,-82.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2009,-82.3
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2010,-80.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2011,-5.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2012,56.3
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2013,26.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2014,-6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2015,-18
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2016,-31
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2017,-32.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2018,-13
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2019,10
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2020,65.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2021,228.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2022,359.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1033,"King Salmon",2023,315.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1976,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1977,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1978,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1979,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1980,-5.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1981,12.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1982,27.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1983,25.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1984,35.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1985,48.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1986,55.3
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1987,23.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1988,4.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1989,21.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1990,30.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1991,23.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1992,41.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1993,61.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1994,47.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1995,41.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1996,20.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1997,9.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1998,7.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",1999,-12.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2000,-32.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2001,-29.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2002,-18.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2003,-3.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2004,17.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2005,5.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2006,12.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2007,-8.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2008,-44.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2009,-53.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2010,-33.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2011,-26.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2012,-15.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2013,-9.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2014,5.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2015,-4.3
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2016,-22.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2017,-42.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2018,-35
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2019,-29.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2020,-41.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2021,-25.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2022,13.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1038,"Klukshu",2023,29.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1986,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1987,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1988,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1989,NA
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1990,116.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1991,22.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1992,60.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1993,120.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1994,84.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1995,74.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1996,213.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1997,146.9
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1998,104.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",1999,76.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2000,45.3
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2001,52
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2002,59.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2003,116.3
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2004,110
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2005,98.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2006,74
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2007,126.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2008,117.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2009,78.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2010,101.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2011,56.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2012,-5.3
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2013,-37.1
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2014,-53.8
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2015,-68.7
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2016,-67.6
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2017,-79
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2018,-80.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2019,-67.2
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2020,-76.5
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2021,-74
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2022,-70.4
"ConservationUnit","spawner","Northern Transboundary","Sockeye",1039,"Nesketahin",2023,-63.2
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2005,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2006,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2007,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2008,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2009,11.7
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2010,8.6
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2011,1.2
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2012,-8.7
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2013,-35.4
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2014,-29.3
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2015,-35.9
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2016,-36.9
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2017,-25
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",320,"Southern Mainland-Georgia Strait (Fall x-1)",2018,32.3
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2000,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2001,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2002,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2003,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2004,415
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2005,560.3
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2006,276.2
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2007,45.2
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2008,49.3
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2009,26.5
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2010,-31
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2011,-19
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2012,70.5
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2013,7.9
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2014,-41.7
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2015,-64.2
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2016,-72.2
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2017,-87.7
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",321,"East Vancouver Island-Goldstream (Fall x-1)",2018,-90
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",1995,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",1996,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",1997,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",1998,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",1999,107.7
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2000,73.3
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2001,39.9
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2002,17.2
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2003,4.9
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2004,-10.8
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2005,-26.8
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2006,-40.5
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2007,-47.7
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2008,-52.7
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2009,-63.1
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2010,-62
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2011,-56.5
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2012,-52.3
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2013,-43.9
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2014,-20.1
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2015,-6.3
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2016,10.7
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2017,44.9
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",322,"East Vancouver Island-Cowichan and Koksilah (Fall x-1)",2018,82.3
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",1995,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",1996,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",1997,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",1998,NA
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",1999,-7.9
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2000,-24.7
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2001,-30
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2002,-21.2
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2003,-19.9
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2004,-22.6
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2005,-13.5
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2006,-8.8
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2007,-1.8
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2008,8
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2009,1.2
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2010,10.3
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2011,30.5
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2012,11.8
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2013,10
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2014,12.4
"ConservationUnit","spawner","East Vancouver Island & Mainland Inlets","Chinook",324,"East Vancouver Island-Nanaimo and Chemainus (Fall x-1)",2015,19
