"region","species","cuid","cu_name_pse","abundance_type","year","perc_anom"
"Yukon","Chinook",1209,"Porcupine","spawner",2016,NA
"Yukon","Chinook",1209,"Porcupine","spawner",2017,NA
"Yukon","Chinook",1209,"Porcupine","spawner",2018,NA
"Yukon","Chinook",1209,"Porcupine","spawner",2019,131.7
"Yukon","Chinook",1209,"Porcupine","spawner",2020,138.2
"Yukon","Chinook",1209,"Porcupine","spawner",2021,45.2
"Yukon","Chinook",1209,"Porcupine","spawner",2022,-19.5
"Yukon","Chinook",1209,"Porcupine","spawner",2023,-32
"Yukon","Chinook",1209,"Porcupine","spawner",2024,-54.3
"Yukon","Chinook",1210,"Old Crow","spawner",2014,NA
"Yukon","Chinook",1210,"Old Crow","spawner",2015,NA
"Yukon","Chinook",1210,"Old Crow","spawner",2016,NA
"Yukon","Chinook",1210,"Old Crow","spawner",2017,NA
"Yukon","Chinook",1210,"Old Crow","spawner",2018,NA
"Yukon","Chinook",1210,"Old Crow","spawner",2019,131.7
"Yukon","Chinook",1210,"Old Crow","spawner",2020,138.2
"Yukon","Chinook",1210,"Old Crow","spawner",2021,45.2
"Yukon","Chinook",1210,"Old Crow","spawner",2022,-19.5
"Yukon","Chinook",1210,"Old Crow","spawner",2023,-32
"Yukon","Chinook",1210,"Old Crow","spawner",2024,-54.3
"Yukon","Chinook",1211,"Upper Yukon","spawner",2017,NA
"Yukon","Chinook",1211,"Upper Yukon","spawner",2018,NA
"Yukon","Chinook",1211,"Upper Yukon","spawner",2019,NA
"Yukon","Chinook",1211,"Upper Yukon","spawner",2020,NA
"Yukon","Chinook",1211,"Upper Yukon","spawner",2021,NA
"Yukon","Chinook",1211,"Upper Yukon","spawner",2022,7.4
"Yukon","Chinook",1211,"Upper Yukon","spawner",2023,-20.5
"Yukon","Chinook",1211,"Upper Yukon","spawner",2024,-25.5
"Yukon","Chinook",1212,"Teslin","spawner",1969,NA
"Yukon","Chinook",1212,"Teslin","spawner",1970,NA
"Yukon","Chinook",1212,"Teslin","spawner",1971,NA
"Yukon","Chinook",1212,"Teslin","spawner",1972,NA
"Yukon","Chinook",1212,"Teslin","spawner",1973,NA
"Yukon","Chinook",1212,"Teslin","spawner",1974,15.9
"Yukon","Chinook",1212,"Teslin","spawner",1975,43.8
"Yukon","Chinook",1212,"Teslin","spawner",1976,-8.3
"Yukon","Chinook",1212,"Teslin","spawner",1977,-50.8
"Yukon","Chinook",1212,"Teslin","spawner",1978,-39.6
"Yukon","Chinook",1212,"Teslin","spawner",1979,-19
"Yukon","Chinook",1212,"Teslin","spawner",1980,3.5
"Yukon","Chinook",1212,"Teslin","spawner",1981,38.2
"Yukon","Chinook",1212,"Teslin","spawner",1982,82
"Yukon","Chinook",1212,"Teslin","spawner",1983,158.5
"Yukon","Chinook",1212,"Teslin","spawner",1984,193.3
"Yukon","Chinook",1212,"Teslin","spawner",1985,168.6
"Yukon","Chinook",1212,"Teslin","spawner",1986,143.1
"Yukon","Chinook",1212,"Teslin","spawner",1987,66.8
"Yukon","Chinook",1212,"Teslin","spawner",1988,44.9
"Yukon","Chinook",1212,"Teslin","spawner",1989,41.6
"Yukon","Chinook",1212,"Teslin","spawner",1990,38
"Yukon","Chinook",1212,"Teslin","spawner",1991,36.5
"Yukon","Chinook",1212,"Teslin","spawner",1992,18.9
"Yukon","Chinook",1212,"Teslin","spawner",1993,36.5
"Yukon","Chinook",1212,"Teslin","spawner",1994,56.4
"Yukon","Chinook",1212,"Teslin","spawner",1995,43.9
"Yukon","Chinook",1212,"Teslin","spawner",1996,51.8
"Yukon","Chinook",1212,"Teslin","spawner",1997,52
"Yukon","Chinook",1212,"Teslin","spawner",1998,39.6
"Yukon","Chinook",1212,"Teslin","spawner",1999,37.4
"Yukon","Chinook",1212,"Teslin","spawner",2000,-3.3
"Yukon","Chinook",1212,"Teslin","spawner",2001,2.8
"Yukon","Chinook",1212,"Teslin","spawner",2002,-15.6
"Yukon","Chinook",1212,"Teslin","spawner",2003,-8.4
"Yukon","Chinook",1212,"Teslin","spawner",2004,7.6
"Yukon","Chinook",1212,"Teslin","spawner",2005,23.8
"Yukon","Chinook",1212,"Teslin","spawner",2006,73.3
"Yukon","Chinook",1212,"Teslin","spawner",2007,38.7
"Yukon","Chinook",1212,"Teslin","spawner",2008,1
"Yukon","Chinook",1212,"Teslin","spawner",2009,-6.1
"Yukon","Chinook",1212,"Teslin","spawner",2010,-11.8
"Yukon","Chinook",1212,"Teslin","spawner",2011,-31.6
"Yukon","Chinook",1212,"Teslin","spawner",2012,-43.3
"Yukon","Chinook",1212,"Teslin","spawner",2013,-40.4
"Yukon","Chinook",1212,"Teslin","spawner",2014,-7.2
"Yukon","Chinook",1212,"Teslin","spawner",2015,-5.3
"Yukon","Chinook",1212,"Teslin","spawner",2016,22.6
"Yukon","Chinook",1212,"Teslin","spawner",2017,81.1
"Yukon","Chinook",1212,"Teslin","spawner",2018,81.1
"Yukon","Chinook",1212,"Teslin","spawner",2019,-35.9
"Yukon","Chinook",1212,"Teslin","spawner",2020,-60
"Yukon","Chinook",1212,"Teslin","spawner",2021,-81.2
"Yukon","Chinook",1212,"Teslin","spawner",2022,-89.3
"Yukon","Chinook",1212,"Teslin","spawner",2023,-84.9
"Yukon","Chinook",1212,"Teslin","spawner",2024,-80.1
"Yukon","Chum",1213,"Middle Yukon","spawner",2005,NA
"Yukon","Chum",1213,"Middle Yukon","spawner",2006,NA
"Yukon","Chum",1213,"Middle Yukon","spawner",2007,NA
"Yukon","Chum",1213,"Middle Yukon","spawner",2008,122
"Yukon","Chum",1213,"Middle Yukon","spawner",2009,51.3
"Yukon","Chum",1213,"Middle Yukon","spawner",2010,37.7
"Yukon","Chum",1213,"Middle Yukon","spawner",2011,35.9
"Yukon","Chum",1213,"Middle Yukon","spawner",2012,28.8
"Yukon","Chum",1213,"Middle Yukon","spawner",2013,44.5
"Yukon","Chum",1213,"Middle Yukon","spawner",2014,52.7
"Yukon","Chum",1213,"Middle Yukon","spawner",2015,36.5
"Yukon","Chum",1213,"Middle Yukon","spawner",2016,52.6
"Yukon","Chum",1213,"Middle Yukon","spawner",2017,79.1
"Yukon","Chum",1213,"Middle Yukon","spawner",2018,67.7
"Yukon","Chum",1213,"Middle Yukon","spawner",2019,48.5
"Yukon","Chum",1213,"Middle Yukon","spawner",2020,-11.2
"Yukon","Chum",1213,"Middle Yukon","spawner",2021,-53
"Yukon","Chum",1213,"Middle Yukon","spawner",2022,-66.4
"Yukon","Chum",1213,"Middle Yukon","spawner",2023,-73.8
"Yukon","Chum",1213,"Middle Yukon","spawner",2024,-74.2
"Yukon","Chum",1214,"North Yukon","spawner",2005,NA
"Yukon","Chum",1214,"North Yukon","spawner",2006,NA
"Yukon","Chum",1214,"North Yukon","spawner",2007,NA
"Yukon","Chum",1214,"North Yukon","spawner",2008,594.4
"Yukon","Chum",1214,"North Yukon","spawner",2009,120.8
"Yukon","Chum",1214,"North Yukon","spawner",2010,72.6
"Yukon","Chum",1214,"North Yukon","spawner",2011,11.5
"Yukon","Chum",1214,"North Yukon","spawner",2012,6.1
"Yukon","Chum",1214,"North Yukon","spawner",2013,52.5
"Yukon","Chum",1214,"North Yukon","spawner",2014,19.8
"Yukon","Chum",1214,"North Yukon","spawner",2015,71.7
"Yukon","Chum",1214,"North Yukon","spawner",2016,-49.9
"Yukon","Chum",1214,"North Yukon","spawner",2017,-49.9
"Yukon","Chum",1214,"North Yukon","spawner",2018,-10.7
"Yukon","Chum",1214,"North Yukon","spawner",2019,14.7
"Yukon","Chum",1214,"North Yukon","spawner",2020,298.7
"Yukon","Chum",1214,"North Yukon","spawner",2021,-11
"Yukon","Chum",1214,"North Yukon","spawner",2022,-88.1
"Yukon","Chum",1214,"North Yukon","spawner",2023,-93.5
"Yukon","Chum",1214,"North Yukon","spawner",2024,-93.3
"Yukon","Chum",1215,"White","spawner",2005,NA
"Yukon","Chum",1215,"White","spawner",2006,NA
"Yukon","Chum",1215,"White","spawner",2007,NA
"Yukon","Chum",1215,"White","spawner",2008,175.6
"Yukon","Chum",1215,"White","spawner",2009,88.7
"Yukon","Chum",1215,"White","spawner",2010,54.5
"Yukon","Chum",1215,"White","spawner",2011,46.1
"Yukon","Chum",1215,"White","spawner",2012,40.9
"Yukon","Chum",1215,"White","spawner",2013,91.5
"Yukon","Chum",1215,"White","spawner",2014,109.8
"Yukon","Chum",1215,"White","spawner",2015,67.9
"Yukon","Chum",1215,"White","spawner",2016,47
"Yukon","Chum",1215,"White","spawner",2017,77.6
"Yukon","Chum",1215,"White","spawner",2018,82.2
"Yukon","Chum",1215,"White","spawner",2019,93.5
"Yukon","Chum",1215,"White","spawner",2020,34.2
"Yukon","Chum",1215,"White","spawner",2021,-40.8
"Yukon","Chum",1215,"White","spawner",2022,-70.1
"Yukon","Chum",1215,"White","spawner",2023,-82.5
"Yukon","Chum",1215,"White","spawner",2024,-86.9
"Yukon","Chum",1217,"Porcupine","spawner",1971,NA
"Yukon","Chum",1217,"Porcupine","spawner",1972,NA
"Yukon","Chum",1217,"Porcupine","spawner",1973,NA
"Yukon","Chum",1217,"Porcupine","spawner",1974,89.2
"Yukon","Chum",1217,"Porcupine","spawner",1975,95
"Yukon","Chum",1217,"Porcupine","spawner",1976,96.8
"Yukon","Chum",1217,"Porcupine","spawner",1977,201.8
"Yukon","Chum",1217,"Porcupine","spawner",1978,221.1
"Yukon","Chum",1217,"Porcupine","spawner",1979,145.1
"Yukon","Chum",1217,"Porcupine","spawner",1980,171.7
"Yukon","Chum",1217,"Porcupine","spawner",1981,143.9
"Yukon","Chum",1217,"Porcupine","spawner",1982,92.7
"Yukon","Chum",1217,"Porcupine","spawner",1983,33
"Yukon","Chum",1217,"Porcupine","spawner",1984,-3.8
"Yukon","Chum",1217,"Porcupine","spawner",1985,-4.3
"Yukon","Chum",1217,"Porcupine","spawner",1986,13.9
"Yukon","Chum",1217,"Porcupine","spawner",1987,31.9
"Yukon","Chum",1217,"Porcupine","spawner",1988,47.5
"Yukon","Chum",1217,"Porcupine","spawner",1989,38.7
"Yukon","Chum",1217,"Porcupine","spawner",1990,42.1
"Yukon","Chum",1217,"Porcupine","spawner",1991,33.2
"Yukon","Chum",1217,"Porcupine","spawner",1992,31.6
"Yukon","Chum",1217,"Porcupine","spawner",1993,18.3
"Yukon","Chum",1217,"Porcupine","spawner",1994,38.2
"Yukon","Chum",1217,"Porcupine","spawner",1995,49.6
"Yukon","Chum",1217,"Porcupine","spawner",1996,103.6
"Yukon","Chum",1217,"Porcupine","spawner",1997,100.5
"Yukon","Chum",1217,"Porcupine","spawner",1998,35.7
"Yukon","Chum",1217,"Porcupine","spawner",1999,-4.1
"Yukon","Chum",1217,"Porcupine","spawner",2000,-51.5
"Yukon","Chum",1217,"Porcupine","spawner",2001,-54.1
"Yukon","Chum",1217,"Porcupine","spawner",2002,-54.1
"Yukon","Chum",1217,"Porcupine","spawner",2003,-43.5
"Yukon","Chum",1217,"Porcupine","spawner",2004,-20
"Yukon","Chum",1217,"Porcupine","spawner",2005,22.4
"Yukon","Chum",1217,"Porcupine","spawner",2006,50.3
"Yukon","Chum",1217,"Porcupine","spawner",2007,53.3
"Yukon","Chum",1217,"Porcupine","spawner",2008,50.7
"Yukon","Chum",1217,"Porcupine","spawner",2009,2.9
"Yukon","Chum",1217,"Porcupine","spawner",2010,-13.6
"Yukon","Chum",1217,"Porcupine","spawner",2011,-31
"Yukon","Chum",1217,"Porcupine","spawner",2012,-28.2
"Yukon","Chum",1217,"Porcupine","spawner",2013,-28.5
"Yukon","Chum",1217,"Porcupine","spawner",2014,-40.7
"Yukon","Chum",1217,"Porcupine","spawner",2015,-47
"Yukon","Chum",1217,"Porcupine","spawner",2016,-43.2
"Yukon","Chum",1217,"Porcupine","spawner",2017,-33.3
"Yukon","Chum",1217,"Porcupine","spawner",2018,-27.5
"Yukon","Chum",1217,"Porcupine","spawner",2019,-12
"Yukon","Chum",1217,"Porcupine","spawner",2020,-44.1
"Yukon","Chum",1217,"Porcupine","spawner",2021,-73.6
"Yukon","Chum",1217,"Porcupine","spawner",2022,-80.6
"Yukon","Chum",1217,"Porcupine","spawner",2023,-82.7
"Yukon","Chum",1217,"Porcupine","spawner",2024,-81.8
"Yukon","Chum",1219,"Teslin","spawner",2005,NA
"Yukon","Chum",1219,"Teslin","spawner",2006,NA
"Yukon","Chum",1219,"Teslin","spawner",2007,NA
"Yukon","Chum",1219,"Teslin","spawner",2008,342.6
"Yukon","Chum",1219,"Teslin","spawner",2009,278.5
"Yukon","Chum",1219,"Teslin","spawner",2010,63.1
"Yukon","Chum",1219,"Teslin","spawner",2011,71.2
"Yukon","Chum",1219,"Teslin","spawner",2012,-23.9
"Yukon","Chum",1219,"Teslin","spawner",2013,-26.8
"Yukon","Chum",1219,"Teslin","spawner",2014,-81.3
"Yukon","Chum",1219,"Teslin","spawner",2015,-90.2
"Yukon","Chum",1219,"Teslin","spawner",2016,-84.5
"Yukon","Chum",1219,"Teslin","spawner",2017,-86.9
"Yukon","Chum",1219,"Teslin","spawner",2018,7
"Yukon","Chum",1219,"Teslin","spawner",2019,173
"Yukon","Chum",1219,"Teslin","spawner",2020,141.7
"Yukon","Chum",1219,"Teslin","spawner",2021,92.6
"Yukon","Chum",1219,"Teslin","spawner",2022,29.7
"Yukon","Chum",1219,"Teslin","spawner",2023,-27.4
"Yukon","Chum",1219,"Teslin","spawner",2024,-21.8
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1976,NA
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1977,NA
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1978,NA
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1979,NA
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1980,57.1
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1981,73.2
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1982,63.7
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1983,58.8
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1984,33.2
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1985,19
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1986,25.2
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1987,29.3
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1988,25.3
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1989,34.3
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1990,44.5
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1991,46
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1992,27.7
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1993,39.8
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1994,53
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1995,88.3
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1996,100.4
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1997,133.8
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1998,102.8
"Northern Transboundary","Chinook",1004,"Alsek","spawner",1999,99.2
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2000,58.5
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2001,33.4
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2002,13.5
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2003,10.2
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2004,-4.7
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2005,-15.2
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2006,-31.4
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2007,-40.1
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2008,-52.4
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2009,-53.6
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2010,-45.8
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2011,-32.7
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2012,-31.7
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2013,-17.1
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2014,-26.7
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2015,-33.9
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2016,-45.9
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2017,-51.6
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2018,-52.9
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2019,-46.5
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2020,-47.2
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2021,-38.2
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2022,-29.5
"Northern Transboundary","Chinook",1004,"Alsek","spawner",2023,-27.9
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",1994,NA
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",1995,NA
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",1996,NA
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",1997,NA
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",1998,36.3
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",1999,6.7
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2000,-20.5
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2001,-39
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2002,-36.1
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2003,-22.6
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2004,-1.8
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2005,38.6
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2006,73.8
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2007,73.1
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2008,21.4
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2009,16.1
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2010,1.8
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2011,-2.5
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2012,-10.8
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2013,-3
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2014,-6.8
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2015,-1.9
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2016,-0.7
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2017,2.9
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2018,3.9
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2019,-0.8
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2020,-23.3
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2021,-29.6
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2022,-27.2
"Northern Transboundary","Sockeye",1026,"Tahltan","spawner",2023,-22.6
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1980,NA
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1981,NA
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1982,NA
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1983,NA
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1984,61.5
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1985,90.1
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1986,NA
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1987,NA
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1988,NA
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1989,NA
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1990,NA
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1991,NA
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1992,20.5
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1993,150.8
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1994,204.5
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1995,196.5
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1996,206.7
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1997,303.5
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1998,218.5
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",1999,260.2
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2000,275.9
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2001,211.7
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2002,230.4
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2003,336.4
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2004,201.4
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2005,225.3
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2006,194.7
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2007,42.6
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2008,3.3
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2009,1.4
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2010,-21.9
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2011,-25.3
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2012,-27
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2013,-30.7
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2014,-52.9
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2015,-65.6
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2016,-61.2
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2017,-57.1
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2018,-82.6
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2019,-78.5
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2020,-64.6
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2021,-84.2
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2022,-79.6
"Northern Transboundary","Sockeye",1027,"Kuthai","spawner",2023,-67.9
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1983,NA
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1984,NA
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1985,NA
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1986,NA
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1987,28.8
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1988,38.4
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1989,30.1
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1990,14.3
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1991,24.3
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1992,25.7
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1993,37.6
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1994,45.5
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1995,56.1
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1996,18.5
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1997,0.3
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1998,-14.1
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",1999,-15.4
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2000,-14.6
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2001,7.6
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2002,15.8
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2003,53.2
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2004,47.1
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2005,57
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2006,69.3
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2007,61.7
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2008,-0.2
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2009,-10.9
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2010,-35.9
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2011,-56.6
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2012,-52.9
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2013,-47.5
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2014,-45.2
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2015,-26.7
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2016,-14.5
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2017,-21.1
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2018,-12.1
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2019,-13.6
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2020,-24
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2021,-9.4
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2022,-2
"Northern Transboundary","Sockeye",1028,"Little Trapper","spawner",2023,-9.6
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",1995,NA
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",1996,NA
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",1997,NA
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",1998,NA
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",1999,4.1
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2000,11.5
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2001,29.6
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2002,19.4
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2003,1.8
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2004,-12.7
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2005,-27.2
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2006,-26
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2007,-19.2
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2008,-11.4
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2009,-7.5
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2010,-10.2
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2011,-30.6
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2012,-25.5
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2013,-19.6
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2014,-24.5
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2015,-40.1
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2016,-16.5
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2017,-0.3
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2018,-11.4
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2019,-1.6
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2020,27.5
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2021,18
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2022,9.8
"Northern Transboundary","Sockeye",1029,"Tatsamenie","spawner",2023,27.5
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2004,NA
"Northern Transboundary","Sockeye",1033,"King Salmon","spawner",2005,NA
